_id,PK,CCR,HIERARCHY,INCIDENTTIME,Date,Time,INCIDENTLOCATION,Zip_Code,CLEAREDFLAG,Neighborhood,Police_Zone,Incident_Description,OFFENSES,INCIDENTTRACT,Council_District,PUBLIC_WORKS_DIVISION,Latitude ,Longitude 
990,147446635,17004546,0,2017-01-08T13:58:00,2017-01-08,13:58:00,"100 Block Fairview Ave Pittsburgh, PA 15220",15220,Y,Elliott,6,99,9999 9999 - (Misc. Incident): ,2020,2,5,-80.03747775,40.44347553
996,147530993,17003595,0,2017-01-06T19:55:00,2017-01-06,19:55:00,"Six  Ave Pittsburgh, PA 15219",15219,N,Central Business District,2,99,9999 9999 - (Misc. Incident): ,201,,,0,0
1000,146951753,17000100,0,2017-01-01T02:15:00,2017-01-01,02:15:00,"100 Block Dunlap St Pittsburgh, PA 15214",15214,N,Perry North,1,99,9999 9999 - (Misc. Incident): Open  Door,2607,1,1,-80.01465152,40.48636694
1001,146956440,17000179,0,2017-01-01T05:20:00,2017-01-01,05:20:00,"Oakland Ave & Forbes Ave Pittsburgh, PA 15213",15213,N,Central Oakland,4,99,9999 9999 - (Misc. Incident): Accident Investigation,405,3,3,-79.95697108,40.44156385
1003,146967277,17000428,0,2017-01-01T16:04:00,2017-01-01,16:04:00,"1100 Block W North Ave Pittsburgh, PA 15233",15233,Y,Manchester,1,99,9999 9999 - (Misc. Incident): ,2107,6,1,-80.02076132,40.45318767
1005,146971763,17000043,0,2017-01-01T16:23:00,2017-01-01,16:23:00,"300 Block North Shore Dr Pittsburgh, PA 15212",15212,N,Central Business District,1,99,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,201,1,1,-80.00964027,40.45494869
1010,146630843,16239715,0,2016-12-26T15:00:00,2016-12-26,15:00:00,"7100 Block Vann Rd Pittsburgh, PA 15206",15206,N,Lincoln-Lemington-Belmar,5,99,9999 9999 - (Misc. Incident): ,1202,9,2,-79.89481168,40.46483085
1013,-2843000934,16240174,0,2016-12-27T16:30:00,2016-12-27,16:30:00,"5500 Block Mifflin Rd Pittsburgh, PA 15207",15207,N,Lincoln Place,4,99,9999 9999 - (Misc. Incident): ,3102,5,3,-79.91040957,40.3676053
1014,146992768,17000677,0,2017-01-02T01:45:00,2017-01-02,01:45:00,"Mifflin Rd & Glenhurst Rd Pittsburgh, PA 15207",15207,Y,Lincoln Place,4,99,3503(b)(1)(i) Actual Communication,3102,5,3,-79.9170593,40.37216302
1017,-2973000216,17000957,0,2017-01-02T15:50:00,2017-01-02,15:50:00,"3300 Block Motor St Pittsburgh, PA 15204",15204,N,Sheraden,6,99,9999 9999 - (Misc. Incident): Injured Deer Put Down,2018,2,5,-80.05696907,40.45945904
1019,147046034,17000935,0,2017-01-02T15:00:00,2017-01-02,15:00:00,"3500 Block Melwood Ave Pittsburgh, PA 15213",15213,N,Polish Hill,2,99,9999 9999 - (Misc. Incident): ,605,7,6,-79.96109598,40.4589548
1025,146771525,16240612,0,2016-12-28T11:44:00,2016-12-28,11:44:00,"200 Block Lothrop St Pittsburgh, PA 15213",15213,N,West Oakland,4,99,9999 9999 - (Misc. Incident): Possible Domestic Assault,402,8,3,-79.96109344,40.44173012
1032,146627392,16239632,0,2016-12-26T15:59:00,2016-12-26,15:59:00,"1000 Block Woods Run Ave Pittsburgh, PA 15212",15212,N,Brighton Heights,1,99,9998 Overdose Other,2708,1,1,-80.02755998,40.47893804
1036,147118893,17001551,0,2017-01-03T15:45:00,2017-01-03,15:45:00,"2300 Block Saw Mill Run Blvd Pittsburgh, PA 15210",15210,Y,Overbrook,3,99,9093 Indirect Criminal Contempt,3207,4,4,-79.99552525,40.38677826
1041,147147531,17001707,0,2017-01-03T19:05:00,2017-01-03,19:05:00,"4600 Block Centre Ave Pittsburgh, PA 15213",15213,Y,North Oakland,4,99,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,507,6,3,-79.95200973,40.45194542
1373,-2761031772,17003967,0,2017-01-07T14:15:00,2017-01-07,14:15:00,"6200 Block Summit Point Ct Alexandria, VA 02439",02439,N,Outside City,5,99,9094 Recovered Stolen Vehicle (OUTSIDE CITY),5599,,,0,0
1074,146864712,16241495,0,2016-12-29T21:51:00,2016-12-29,21:51:00,"800 Block Saw Mill Run Blvd Pittsburgh, PA 15226",15226,N,Bon Air,3,99,3926(a)(4) Theft of services; ACQUISITION OF SERVICES - refusal to pay or offer to pay for a service (hotels and restaurants),1806,4,4,-79.99594093,40.38189722
1075,146869474,16241553,0,2016-12-30T01:00:00,2016-12-30,01:00:00,"100 Block Allegheny  Ctr Pittsburgh, PA 15212",15212,N,Allegheny Center,1,99,3503.B1II DEF. TRESPASS POSTED,2204,1,1,-80.00339331,40.45134056
1076,146895757,16241749,0,2016-12-30T10:20:00,2016-12-30,10:20:00,"200 Block Forbes Ave Pittsburgh, PA 15222",15222,Y,Central Business District,2,99,9999 9999 - (Misc. Incident): ,201,6,6,-80.0021799,40.44052406
1078,146714186,16240333,0,2016-12-27T00:01:00,2016-12-27,00:01:00,"100 Block Banner Way Pittsburgh, PA 15201",15201,N,Central Lawrenceville,2,99,9999 9999 - (Misc. Incident): ,901,7,2,-79.96365598,40.47186536
1081,146728045,16240455,0,2016-12-28T03:24:00,2016-12-28,03:24:00,"Brookside Ave & Sebring Ave Pittsburgh, PA 15216",15216,Y,Beechview,6,99,1786 Required Financial Responsibility. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment,1916,4,5,-80.01800673,40.41319757
1085,147264786,17002587,0,2017-01-05T04:35:00,2017-01-05,04:35:00,"Steuben St & Oswin St Pittsburgh, PA 15220",15220,Y,Elliott,6,99,3802(a)(1) DUI - General Impairment,2020,2,5,-80.04307712,40.44326889
1086,147270194,17002621,0,2017-01-05T07:14:00,2017-01-05,07:14:00,"1500 Block Westmoreland St Pittsburgh, PA 15206",15206,N,Lincoln-Lemington-Belmar,5,99,9999 9999 - (Misc. Incident): ,1202,9,2,-79.89459035,40.46824722
1096,146900143,16241834,0,2016-12-30T13:10:00,2016-12-30,13:10:00,"7100 Block Mt Vernon St Pittsburgh, PA 15208",15208,Y,Homewood North,5,99,9090 Recovered Firearm,1302,9,2,-79.89741607,40.46185362
1099,-3011000431,16242064,0,2016-12-30T21:04:00,2016-12-30,21:04:00,"3300 Block Forbes Ave Pittsburgh, PA 15213",15213,N,South Oakland,4,99,9999 9999 - (Misc. Incident): ,409,3,3,-79.96300592,40.43710925
1108,146831072,16241174,0,2016-12-29T11:00:00,2016-12-29,11:00:00,"600 Block Smithfield St Pittsburgh, PA 15222",15222,N,Central Business District,2,99,7611 Unlawful Use of Computer,201,6,6,-79.99740551,40.44152525
1117,147352050,17003236,0,2017-01-05T21:30:00,2017-01-05,21:30:00,"Nobles Ln & Colerain St Pittsburgh, PA 15210",15210,N,Carrick,3,99,9093 Indirect Criminal Contempt,2901,4,4,-79.99709151,40.39611701
1134,146923917,16242127,0,2016-12-31T00:15:00,2016-12-31,00:15:00,"3900 Block Wind Gap Ave Pittsburgh, PA 15204",15204,N,Windgap,6,99,9999 9999 - (Misc. Incident): Fire,2807,2,5,-80.07670846,40.45985395
1135,146931927,16242406,0,2016-12-31T12:02:00,2016-12-31,12:02:00,"2900 Block Stafford St Pittsburgh, PA 15204",15204,Y,Sheraden,6,99,9093 Indirect Criminal Contempt,2018,2,5,-80.0504194,40.45675942
1145,147449378,17004613,0,2017-01-08T17:00:00,2017-01-08,17:00:00,"3500 Block Penn Ave Pittsburgh, PA 15201",15201,N,Lower Lawrenceville,2,99,9999 9999 - (Misc. Incident): ,603,7,2,-79.96503981,40.46381413
1146,147450236,17004637,0,2017-01-08T17:34:00,2017-01-08,17:34:00,"5500 Block Hays St Pittsburgh, PA 15206",15206,N,East Liberty,5,99,9999 9999 - (Misc. Incident): 911 hangup call/forced entry into home,1113,9,2,-79.92959478,40.4704408
1150,147452928,17004705,0,2017-01-08T19:57:00,2017-01-08,19:57:00,"1100 Block Olivia St Pittsburgh, PA 15218",15218,N,Swisshelm Park,4,99,9999 9999 - (Misc. Incident): ,1411,5,3,-79.90669632,40.42124023
1151,146966432,17000431,0,2017-01-01T16:20:00,2017-01-01,16:20:00,"800 Block Lovitt Way Pittsburgh, PA 15212",15212,N,East Allegheny,1,99,9999 9999 - (Misc. Incident): ,2304,1,1,-79.99748554,40.45622348
1176,147455827,17003811,0,2017-01-07T06:15:00,2017-01-07,06:15:00,"900 Block Brookline Blvd Pittsburgh, PA 15226",15226,N,Brookline,6,99,9999 9999 - (Misc. Incident): ,1919,4,4,-80.01918649,40.39287148
1183,147484854,17005040,0,2017-01-08T17:00:00,2017-01-08,17:00:00,"Western Ave & Fulton St Pittsburgh, PA 15233",15233,N,Manchester,1,99,9999 9999 - (Misc. Incident): Witness to Accident ,2107,6,1,-80.02357299,40.45064739
1192,146603180,16239472,0,2016-12-26T07:30:00,2016-12-26,07:30:00,"3400 Block 5th Ave Pittsburgh, PA 15213",15213,N,West Oakland,4,99,901 Criminal Attempt,402,6,3,-79.96178778,40.43912007
1193,146603261,16239477,0,2016-12-26T08:40:00,2016-12-26,08:40:00,"Noblestown Rd & Crafton Blvd Pittsburgh, PA 15205",15205,Y,Westwood,6,99,2709(a)(2) Harassment by Following Person in Public Place(s),2811,2,5,-80.05384799,40.43793968
1225,146628570,16239646,0,2016-12-26T16:15:00,2016-12-26,16:15:00,"3100 Block Reddour St Pittsburgh, PA 15212",15212,N,Central North Side,1,99,9999 9999 - (Misc. Incident): poss stolen UPS packages,2206,1,1,-80.00825922,40.4574965
1236,147113971,17001543,0,2017-01-01T00:01:00,2017-01-01,00:01:00,"60 Block Millbridge St Pittsburgh, PA 15210",15210,N,Allentown,3,99,9999 9999 - (Misc. Incident): ,1803,3,4,-79.99599611,40.42239048
1238,147116620,17001508,0,2017-01-03T13:20:00,2017-01-03,13:20:00,"6800 Block Hamilton Ave Pittsburgh, PA 15208",15208,Y,Homewood West,5,99,3802(a)(1) DUI - General Impairment,1207,9,2,-79.90664943,40.45664597
1239,147122002,17001559,0,2017-01-03T15:35:00,2017-01-03,15:35:00,"Chicago St & Mt Pleasant Rd Pittsburgh, PA 15214",15214,N,Northview Heights,1,99,9999 9999 - (Misc. Incident): Child injured on school bus,2609,1,1,-80.00085132,40.47860925
1248,147174557,17001484,0,2017-01-03T12:59:00,2017-01-03,12:59:00,"PJ McArdle Rdwy & 7th St Pittsburgh, PA 15203",15203,N,South Side Slopes,3,99,9999 9999 - (Misc. Incident): ,1706,3,4,-79.99219986,40.42779674
1249,147177646,17001951,0,2017-01-04T06:32:00,2017-01-04,06:32:00,"Peola Rd Pittsburgh, PA 15226",15226,N,Beechview,6,99,9999 9999 - (Misc. Incident): Non-reportable accident,1920,,,0,0
1250,147190978,17002039,0,2017-01-04T10:45:00,2017-01-04,10:45:00,"Herron Ave & Ridgeway St Pittsburgh, PA 15219",15219,N,Upper Hill,2,99,9999 9999 - (Misc. Incident): ,506,6,3,-79.96600538,40.45519095
1254,147242171,17002414,0,2017-01-04T21:08:00,2017-01-04,21:08:00,"1500 Block Lincoln Ave Pittsburgh, PA 15206",15206,N,Lincoln-Lemington-Belmar,5,99,9998 Overdose Other,1201,9,2,-79.89584506,40.4686759
1260,147574843,17005742,0,2017-01-10T15:34:00,2017-01-10,15:34:00,"East Ohio St & Madison Ave Pittsburgh, PA 15212",15212,N,East Allegheny,1,99,9998 Overdose Other,2304,1,1,-79.99679212,40.4541044
1261,147574872,17004644,0,2017-01-08T17:49:00,2017-01-08,17:49:00,"Chartiers Ave & Steuben St Pittsburgh, PA 15220",15220,Y,Elliott,6,99,1332 Display of Registration Plate.,2020,2,5,-80.03806683,40.44119686
1289,147237241,17002369,0,2017-01-04T20:00:00,2017-01-04,20:00:00,"3000 Block Shadeland Ave Pittsburgh, PA 15212",15212,Y,Marshall-Shadeland,1,99,9093 Indirect Criminal Contempt,2715,1,1,-80.03072791,40.47163751
1268,146749430,16240600,0,2016-12-28T11:00:00,2016-12-28,11:00:00,"31st St & Railroad St Pittsburgh, PA 15222",15222,N,Central Business District,2,99,9999 9999 - (Misc. Incident): dumping on railroad property,201,,,0,0
1273,146896928,16241766,0,2016-12-30T10:49:00,2016-12-30,10:49:00,"100 Block Bausman St Pittsburgh, PA 15210",15210,N,Knoxville,3,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): FORCED ENTRY,3001,,,-79.98805131,40.41437893
1275,146912505,16241818,0,2016-12-30T12:47:00,2016-12-30,12:47:00,"Broad St & Sheridan Ave Pittsburgh, PA 15206",15206,N,East Liberty,5,99,3742 Accidents Involving Death or Personal Injury,1115,9,2,-79.92307737,40.46203238
1286,147222798,17002207,0,2017-01-04T15:30:00,2017-01-04,15:30:00,"800 Block Suismon St Pittsburgh, PA 15212",15212,N,East Allegheny,1,99,9999 9999 - (Misc. Incident): ,2304,1,1,-79.99735506,40.45581482
1287,147234375,17002352,0,2017-01-04T16:00:00,2017-01-04,16:00:00,"300 Block Milroy St Pittsburgh, PA 15214",15214,N,Perry South,1,99,9999 9999 - (Misc. Incident): ,2615,1,1,-80.01052584,40.4762914
1291,-2863021275,17000881,0,2017-01-02T13:29:00,2017-01-02,13:29:00,"2500 Block Banksville Rd Pittsburgh, PA 15216",15216,N,Beechview,6,99,2709.1 Stalking Conduct or Repeatedly Acts Including Follows,1920,2,5,-80.03436583,40.40681606
1306,147585299,17005870,0,2017-01-10T18:44:00,2017-01-10,18:44:00,"300 Block Penfort St Pittsburgh, PA 15214",15214,N,Northview Heights,1,99,9998 Overdose Other,2609,1,1,-80.00080625,40.47575475
1315,147588792,17005931,0,2017-01-10T20:21:00,2017-01-10,20:21:00,"90 Block Beltzhoover Ave Pittsburgh, PA 15210",15210,N,Allentown,3,99,9999 9999 - (Misc. Incident): 9999 - (Misc. Incident): Narrative for field contact,1803,3,4,-79.9976725,40.42265883
1320,146944971,16242542,0,2016-12-31T18:20:00,2016-12-31,18:20:00,"6300 Block Jackson St Pittsburgh, PA 15206",15206,N,Highland Park,5,99,9998 Overdose Other,1106,7,2,-79.91596352,40.47020164
1322,146945749,16242574,0,2016-12-31T19:41:00,2016-12-31,19:41:00,"200 Block The Boulevard Pittsburgh, PA 15210",15210,N,Carrick,3,99,9998 Overdose Other,2902,4,4,-79.98573297,40.40109131
1327,146954693,17000123,0,2017-01-01T03:25:00,2017-01-01,03:25:00,"1100 Block Arch St Pittsburgh, PA 15212",15212,Y,Central North Side,1,99,9998 Overdose Other,2206,1,1,-80.00856268,40.45512044
1329,146963128,17000342,0,2017-01-01T13:13:00,2017-01-01,13:13:00,"600 Block Bausman St Pittsburgh, PA 15210",15210,N,Knoxville,3,99,9998 Overdose Other,3001,3,4,-79.99693858,40.4141261
1331,147289080,17002669,0,2017-01-05T09:30:00,2017-01-05,09:30:00,"100 Block South Commons Pittsburgh, PA 15212",15212,Y,Allegheny Center,1,99,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,2204,1,1,-80.00518908,40.45100345
1346,146627705,16239638,0,2016-12-26T16:12:00,2016-12-26,16:12:00,"1100 Block Brookline Blvd Pittsburgh, PA 15226",15226,Y,Brookline,6,99,602.04 Panhandling and Prohibited Conduct / 3503(b.1)(i) Simple Trespasser -- threatening or terrorizing the owner or occupant of the premises,1919,4,4,-80.01537871,40.39157987
1367,147365853,17003383,0,2017-01-04T13:15:00,2017-01-04,13:15:00,"600 Block 1st Ave Pittsburgh, PA 15219",15219,N,Central Business District,2,99,9999 9999 - (Misc. Incident): Possible Harassment,201,6,6,-79.99630099,40.43469659
1377,147446510,17004523,0,2017-01-08T13:00:00,2017-01-08,13:00:00,"3000 Block Glen Mawr St Pittsburgh, PA 15204",15204,Y,Sheraden,6,99,9093 Indirect Criminal Contempt,2018,2,5,-80.05268816,40.45677446
1379,147450195,17004335,0,2017-01-08T02:35:00,2017-01-08,02:35:00,"S 18th St & E Carson St Pittsburgh, PA 15203",15203,Y,South Side Flats,3,99,601.16 Public Urination And Defecation,1702,3,4,-79.98056196,40.42875859
1383,146630276,16239712,0,2016-12-26T18:12:00,2016-12-26,18:12:00,"600 Block Pressley St Pittsburgh, PA 15212",15212,Y,East Allegheny,1,99,9999 9999 - (Misc. Incident): Dispute,2304,1,1,-79.99867635,40.45221085
1398,147629363,17006149,0,2017-01-11T07:52:00,2017-01-11,07:52:00,"1300 Block W Carson St Pittsburgh, PA 15219",15219,N,South Shore,3,99,9999 9999 - (Misc. Incident): Crash,1921,3,4,-79.98517511,40.42860697
1404,147087833,17000826,0,2017-01-02T12:45:00,2017-01-02,12:45:00,"900 Block Agnew Ave Pittsburgh, PA 15227",15227,N,Hays,3,99,9999 9999 - (Misc. Incident): ,3101,5,3,-79.96618933,40.40023906
1409,147114173,17001560,0,2017-01-03T15:35:00,2017-01-03,15:35:00,"100 Block Eloise St Pittsburgh, PA 15212",15212,N,Central North Side,1,99,9998 Overdose Other,2206,1,1,-80.00785627,40.45593542
1415,147386896,17003607,0,2017-01-06T20:22:00,2017-01-06,20:22:00,"100 Block Hazlett St Pittsburgh, PA 15214",15214,N,Northview Heights,1,99,9998 Overdose Other,2609,1,1,-80.00307697,40.4759708
1417,-2784002226,17003664,0,2017-01-06T23:13:00,2017-01-06,23:13:00,"500 Block W North Ave Pittsburgh, PA 15212",15212,N,Allegheny Center,1,99,9999 9999 - (Misc. Incident): Lost Wallet with ID,2204,1,1,-80.01186874,40.45480229
1424,147457425,17004806,0,2017-01-09T00:21:00,2017-01-09,00:21:00,"Cedar Ave & Avery St Pittsburgh, PA 15212",15212,Y,Allegheny Center,1,99,4914(A) False Identification to Law Enforcement / 1543 Driving While Operating Privilege is Suspended or Revoked.,2204,1,1,-80.00149157,40.45269081
1445,147645449,17006240,0,2017-01-11T10:54:00,2017-01-11,10:54:00,"4600 Block Coleridge St Pittsburgh, PA 15201",15201,N,Stanton Heights,5,99,9999 9999 - (Misc. Incident): ,1005,9,2,-79.93818568,40.4805562
1447,147127818,17001720,0,2017-01-03T15:00:00,2017-01-03,15:00:00,"300 Block Bigham St Pittsburgh, PA 15211",15211,N,Mount Washington,3,99,9999 9999 - (Misc. Incident): ,1903,2,5,-80.01542254,40.43298573
1452,147224797,17002199,0,2017-01-04T15:48:00,2017-01-04,15:48:00,"5700 Block Baum Blvd Pittsburgh, PA 15206",15206,Y,East Liberty,5,99,627.02(b)(i) Possessing a small amount of marijuana,1115,7,2,-79.93376984,40.45830746
1463,147429065,17004061,0,2017-01-07T17:22:00,2017-01-07,17:22:00,"1100 Block Smithton Ave Pittsburgh, PA 15212",15212,Y,Marshall-Shadeland,1,99,9093 Indirect Criminal Contempt,2715,1,1,-80.02768296,40.47444608
1468,147498812,17005113,0,2017-01-09T00:01:00,2017-01-09,00:01:00,"1100 Block Paulson Ave Pittsburgh, PA 15206",15206,N,Lincoln-Lemington-Belmar,5,99,9999 9999 - (Misc. Incident): ,1203,9,2,-79.90580773,40.46706575
1470,147499530,17005144,0,2017-01-09T15:00:00,2017-01-09,15:00:00,"900 Block Cedar Ave Pittsburgh, PA 15212",15212,N,East Allegheny,1,99,9999 9999 - (Misc. Incident): ,2304,1,1,-80.00198165,40.45503681
1474,147506489,17005218,0,2017-01-09T17:30:00,2017-01-09,17:30:00,"S 18th St & Carey Way Pittsburgh, PA 15203",15203,N,South Side Flats,3,99,9999 9999 - (Misc. Incident): ,1702,3,4,-79.98060846,40.42829021
1493,147236086,17002305,0,2017-01-04T19:00:00,2017-01-04,19:00:00,"30 Block Amanda Ave Pittsburgh, PA 15210",15210,N,Arlington,3,99,607.13 Penalties for Discharging Firearms or Air Guns,1603,,,-79.98814678,40.41811796
1503,147440021,17004425,0,2017-01-08T09:00:00,2017-01-08,09:00:00,"5900 Block Baum Blvd Pittsburgh, PA 15206",15206,Y,East Liberty,5,99,7511(c)(1) CONTROL OF ALARM DEVICES,1115,9,2,-79.92729831,40.4597817
1518,147517824,17005425,0,2017-01-10T02:40:00,2017-01-10,02:40:00,"600 Block Greentree Rd Pittsburgh, PA 15220",15220,N,Ridgemont,6,99,9999 9999 - (Misc. Incident): Injured deer dispatched,2016,2,5,-80.03914292,40.43240838
1520,147518281,17005377,0,2017-01-10T00:10:00,2017-01-10,00:10:00,"300 Block Main St Pittsburgh, PA 15201",15201,N,Central Lawrenceville,2,99,8106 Shots Fired,902,7,2,-79.95794436,40.46737503
1522,-2775011962,17006252,0,2017-01-11T11:40:00,2017-01-11,11:40:00,"unknown Lower Burrell, PA 15068",15068,N,Outside County,OSC,99,9094 Recovered Stolen Vehicle (OUTSIDE CITY),6699,,,0,0
1523,147634670,17005704,0,2017-01-08T18:00:00,2017-01-08,18:00:00,"300 Block North Shore Dr Pittsburgh, PA 15212",15212,Y,North Shore,1,99,3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,2205,1,1,-80.00964027,40.45494869
1533,147518397,17005394,0,2017-01-10T01:38:00,2017-01-10,01:38:00,"500 Block Becks Run Rd Pittsburgh, PA 15210",15210,Y,St. Clair,3,99,3802(a)(1) DUI - General Impairment / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3809(a) Restriction on Alcoholic Beverages in Vehicle,1606,3,4,-79.97200317,40.4052587
1534,147368992,17003391,0,2017-01-06T13:42:00,2017-01-06,13:42:00,"5700 Block Rural St Pittsburgh, PA 15206",15206,Y,East Liberty,5,99,9998 Overdose Other,1115,9,2,-79.92723841,40.46477783
1543,147427964,17004151,0,2017-01-07T20:30:00,2017-01-07,20:30:00,"300 Block S Main St Pittsburgh, PA 15220",15220,N,West End,6,99,9999 9999 - (Misc. Incident): Possible child abuse,2019,7,2,-79.95794436,40.46737503
1547,147503036,17005133,0,2017-01-09T15:40:00,2017-01-09,15:40:00,"2900 Block Arlington Ave Pittsburgh, PA 15210",15210,N,South Side Slopes,3,99,3301 Arson  / 9094 Recovered Stolen Vehicle (OUTSIDE CITY),1608,3,4,-79.96755012,40.41708361
1553,147546550,17005549,0,2017-01-09T23:59:00,2017-01-09,23:59:00,"1400 Block Grandview Ave Pittsburgh, PA 15219",15219,N,Duquesne Heights,3,99,9999 9999 - (Misc. Incident): Phishing,1911,2,5,-80.02051695,40.43879413
1554,147546702,17005536,0,2017-01-10T10:08:00,2017-01-10,10:08:00,"500 Block Forbes Ave Pittsburgh, PA 15219",15219,N,Central Business District,2,99,9998 Overdose Other,201,6,6,-79.99606327,40.43816944
1555,-2863021395,17005037,0,2017-01-09T10:00:00,2017-01-09,10:00:00,"2700 Block Zephyr Ave Pittsburgh, PA 15204",15204,N,Sheraden,6,99,901 Criminal Attempt,2018,2,5,-80.04934302,40.45306803
1556,147548879,17005570,0,2017-01-10T09:44:00,2017-01-10,09:44:00,"Stanwix St & Forbes Ave Pittsburgh, PA 15222",15222,N,Central Business District,2,99,9999 9999 - (Misc. Incident): Pedestrian/Vehicle Near-Collision,201,6,6,-80.00398189,40.44116171
1557,147550603,17005567,0,2017-01-10T10:50:00,2017-01-10,10:50:00,"5300 Block Penn Ave Pittsburgh, PA 15224",15224,N,Garfield,5,99,9090 Recovered Firearm,1017,7,2,-79.93844245,40.46437508
1560,147558665,17005497,0,2017-01-09T09:30:00,2017-01-09,09:30:00,"2000 Block Centre Ave Pittsburgh, PA 15219",15219,N,Crawford-Roberts,2,99,9999 9999 - (Misc. Incident): Missing Juvenile/Outside State,305,6,3,-79.9799791,40.44358094
1562,147560232,17005653,0,2017-01-02T17:30:00,2017-01-02,17:30:00,"5600 Block Baum Blvd Pittsburgh, PA 15232",15232,N,Friendship,5,99,9999 9999 - (Misc. Incident): Non-Reportable Accident,807,7,2,-79.93532738,40.45770893
