Date,Time,Zip_Code,Neighborhood,Police_Zone,Incident_Description,Council_District
2016-12-28,12:30:00,15208,Friendship,5,RECEIVING STOLEN PROPERTY,9
2017-01-02,20:05:00,15207,Hazelwood,4,RECEIVING STOLEN PROPERTY,5
2017-01-06,19:30:00,15221,East Hills,5,RECEIVING STOLEN PROPERTY,9
2016-12-26,04:56:00,15213,West Oakland,4,RECEIVING STOLEN PROPERTY,3
2016-12-29,18:01:00,15206,Larimer,5,RECEIVING STOLEN PROPERTY,
2017-01-01,20:18:00,15203,South Side Flats,3,RECEIVING STOLEN PROPERTY,3
2017-01-09,16:12:00,15220,Elliott,6,RECEIVING STOLEN PROPERTY,2
2016-12-31,17:45:00,15212,Spring Garden,1,RECEIVING STOLEN PROPERTY,1
2017-01-18,21:48:00,15210,Bon Air,3,RECEIVING STOLEN PROPERTY,4
2017-01-19,18:46:00,15210,Central Business District,N/A,RECEIVING STOLEN PROPERTY,4
2017-01-13,07:30:00,15212,Marshall-Shadeland,1,RECEIVING STOLEN PROPERTY,1
2017-01-16,01:28:00,15221,Homewood West,5,RECEIVING STOLEN PROPERTY,9
2017-01-17,17:00:00,15220,Elliott,6,RECEIVING STOLEN PROPERTY,2
2017-01-17,17:02:00,15208,Homewood West,5,RECEIVING STOLEN PROPERTY,9
2017-01-16,17:58:00,15207,Hazelwood,4,RECEIVING STOLEN PROPERTY,5
2017-01-02,15:05:00,15221,Homewood South,5,RECKLESSLY ENDANGER ANOTH PER,9
2016-12-27,15:00:00,15208,Homewood West,5,RECKLESSLY ENDANGER ANOTH PER,9
2017-01-01,16:07:00,15232,Shadyside,4,RECKLESSLY ENDANGER ANOTH PER,8
2017-01-03,17:42:00,15210,Allentown,3,RECKLESSLY ENDANGER ANOTH PER,3
2017-01-17,12:40:00,15212,Spring Hill-City View,1,RECKLESSLY ENDANGER ANOTH PER,1
2017-01-16,01:28:00,15221,Homewood South,5,RECKLESSLY ENDANGER ANOTH PER,9
2017-01-17,16:05:00,15220,Elliott,6,RECKLESSLY ENDANGER ANOTH PER,2
2017-01-23,01:10:00,15211,Mount Washington,3,RECKLESSLY ENDANGER ANOTH PER,2
2017-01-01,00:58:00,15203,South Side Flats,3,RESIST ARREST/OTHER LAW ENFORC,3
2017-01-05,23:45:00,15222,Strip District,2,RESIST ARREST/OTHER LAW ENFORC,7
2017-01-04,18:59:00,15212,Central North Side,1,RESIST ARREST/OTHER LAW ENFORC,6
2017-01-10,17:27:00,15222,Central Business District,2,RESIST ARREST/OTHER LAW ENFORC,6
2017-01-07,01:09:00,15210,Carrick,3,RESIST ARREST/OTHER LAW ENFORC,4
2017-01-13,19:10:00,15232,Shadyside,4,RESIST ARREST/OTHER LAW ENFORC,7
2017-01-22,20:40:00,15212,North Shore,1,RESIST ARREST/OTHER LAW ENFORC,1
2017-01-15,22:56:00,15224,Shadyside,4,RESIST ARREST/OTHER LAW ENFORC,8
2017-01-14,00:24:00,15203,South Side Flats,3,RESIST ARREST/OTHER LAW ENFORC,3
2017-01-21,02:46:00,15222,Central Business District,2,RESIST ARREST/OTHER LAW ENFORC,6
2017-01-21,23:54:00,15212,North Shore,1,RESIST ARREST/OTHER LAW ENFORC,1
2016-12-28,16:12:00,15221,Point Breeze North,4,RETAIL THEFT (SHOPLIFTING),9
2016-12-31,06:00:00,15217,Squirrel Hill South,4,RETAIL THEFT (SHOPLIFTING),5
2016-12-29,04:06:00,15217,Squirrel Hill South,4,RETAIL THEFT (SHOPLIFTING),5
2016-12-28,08:50:00,15221,Point Breeze,4,RETAIL THEFT (SHOPLIFTING),9
2017-01-01,18:58:00,15232,Shadyside,4,RETAIL THEFT (SHOPLIFTING),8
2016-12-29,21:07:00,15203,South Side Flats,3,RETAIL THEFT (SHOPLIFTING),3
2017-01-02,14:50:00,15210,Carrick,3,RETAIL THEFT (SHOPLIFTING),4
2016-12-28,12:44:00,15221,Point Breeze North,4,RETAIL THEFT (SHOPLIFTING),9
2017-01-06,15:38:00,15215,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),9
2017-01-04,13:27:00,15221,Point Breeze North,4,RETAIL THEFT (SHOPLIFTING),9
2017-01-11,13:15:00,15215,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),9
2016-12-31,20:00:00,15203,South Side Flats,3,RETAIL THEFT (SHOPLIFTING),3
2017-01-04,14:33:00,15222,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-10,15:48:00,15233,Central North Side,1,RETAIL THEFT (SHOPLIFTING),1
2017-01-11,15:10:00,15206,East Liberty,5,RETAIL THEFT (SHOPLIFTING),9
2017-01-09,15:25:00,15219,Middle Hill,2,RETAIL THEFT (SHOPLIFTING),6
2016-12-27,17:00:00,15210,Allentown,3,RETAIL THEFT (SHOPLIFTING),3
2017-01-04,12:08:00,15206,Shadyside,4,RETAIL THEFT (SHOPLIFTING),8
2016-12-27,19:35:00,15213,Central Oakland,4,RETAIL THEFT (SHOPLIFTING),3
2017-01-05,14:42:00,15215,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),9
2017-01-06,13:50:00,15238,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),9
2016-12-30,14:15:00,15224,Shadyside,4,RETAIL THEFT (SHOPLIFTING),7
2017-01-03,14:40:00,15210,Carrick,3,RETAIL THEFT (SHOPLIFTING),4
2016-12-29,16:55:00,15222,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-05,20:30:00,15213,Bloomfield,5,RETAIL THEFT (SHOPLIFTING),8
2017-01-10,15:20:00,15219,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-10,15:30:00,15215,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),9
2017-01-10,21:18:00,15238,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),9
2017-01-03,12:30:00,15204,Sheraden,6,RETAIL THEFT (SHOPLIFTING),2
2016-12-28,10:29:00,15226,Brookline,6,RETAIL THEFT (SHOPLIFTING),4
2017-01-09,14:50:00,15222,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-09,15:55:00,15222,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-21,19:50:00,15213,Bloomfield,5,RETAIL THEFT (SHOPLIFTING),8
2017-01-13,15:43:00,15206,East Liberty,5,RETAIL THEFT (SHOPLIFTING),9
2017-01-19,02:00:00,15213,Central Oakland,4,RETAIL THEFT (SHOPLIFTING),3
2017-01-18,10:00:00,15232,Shadyside,4,RETAIL THEFT (SHOPLIFTING),7
2017-01-23,14:00:00,15206,Shadyside,4,RETAIL THEFT (SHOPLIFTING),8
2017-01-23,11:30:00,15219,Middle Hill,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-16,18:05:00,15210,Carrick,3,RETAIL THEFT (SHOPLIFTING),4
2017-01-21,13:12:00,15238,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),9
2017-01-22,09:35:00,15219,Crawford-Roberts,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-12,15:30:00,15222,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-21,17:10:00,15212,Marshall-Shadeland,1,RETAIL THEFT (SHOPLIFTING),1
2017-01-20,18:08:00,15222,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-23,16:35:00,15219,Crawford-Roberts,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-21,00:36:00,15213,Central Oakland,4,RETAIL THEFT (SHOPLIFTING),3
2017-01-12,11:40:00,15222,Central Business District,2,RETAIL THEFT (SHOPLIFTING),6
2017-01-14,16:15:00,15212,East Allegheny,1,RETAIL THEFT (SHOPLIFTING),1
2017-01-21,15:27:00,15232,Shadyside,4,RETAIL THEFT (SHOPLIFTING),8
2017-01-14,19:01:00,15217,Squirrel Hill South,4,RETAIL THEFT (SHOPLIFTING),5
