Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2005,All Causes,All causes,Minnesota,"37,535",698.6
2004,All Causes,All causes,Minnesota,"37,034",699.7
2003,All Causes,All causes,Minnesota,"37,620",720.9
2002,All Causes,All causes,Minnesota,"38,510",751.3
2001,All Causes,All causes,Minnesota,"37,735",748.2
2000,All Causes,All causes,Minnesota,"37,690",760.7
1999,All Causes,All causes,Minnesota,"38,537",784.5
2016,All Causes,All causes,Mississippi,"31,741",948.9
2015,All Causes,All causes,Mississippi,"31,783",963.7
2014,All Causes,All causes,Mississippi,"30,557",937.6
2013,All Causes,All causes,Mississippi,"30,703",959.6
2012,All Causes,All causes,Mississippi,"29,544",942.9
2011,All Causes,All causes,Mississippi,"29,278",956.1
2010,All Causes,All causes,Mississippi,"28,965",962
2009,All Causes,All causes,Mississippi,"28,275",950.5
2008,All Causes,All causes,Mississippi,"28,984",982.8
2007,All Causes,All causes,Mississippi,"28,255",973.3
2006,All Causes,All causes,Mississippi,"28,564",999.1
2005,All Causes,All causes,Mississippi,"29,196","1,028.70"
2004,All Causes,All causes,Mississippi,"27,871",996.6
2003,All Causes,All causes,Mississippi,"28,489","1,031.60"
2002,All Causes,All causes,Mississippi,"28,853","1,051.60"
2001,All Causes,All causes,Mississippi,"28,259","1,034.30"
2000,All Causes,All causes,Mississippi,"28,654","1,051.90"
1999,All Causes,All causes,Mississippi,"28,185","1,043.40"
2016,All Causes,All causes,Missouri,"59,873",808.2
2015,All Causes,All causes,Missouri,"59,871",816.9
2014,All Causes,All causes,Missouri,"58,320",807
2013,All Causes,All causes,Missouri,"57,444",807.7
2012,All Causes,All causes,Missouri,"56,094",803
2011,All Causes,All causes,Missouri,"55,848",812
2010,All Causes,All causes,Missouri,"55,281",819.5
2009,All Causes,All causes,Missouri,"54,263",815.3
2008,All Causes,All causes,Missouri,"56,578",861.3
2007,All Causes,All causes,Missouri,"54,166",837.7
2006,All Causes,All causes,Missouri,"54,681",859
2005,All Causes,All causes,Missouri,"54,656",873.3
2004,All Causes,All causes,Missouri,"53,950",872.7
2003,All Causes,All causes,Missouri,"55,582",907
2002,All Causes,All causes,Missouri,"55,940",922.3
2001,All Causes,All causes,Missouri,"54,982",913.4
2000,All Causes,All causes,Missouri,"54,865",920.8
1999,All Causes,All causes,Missouri,"55,931",945
2016,All Causes,All causes,Montana,"9,905",743.2
2015,All Causes,All causes,Montana,"9,942",762.7
2014,All Causes,All causes,Montana,"9,381",732.1
2013,All Causes,All causes,Montana,"9,511",761.3
2012,All Causes,All causes,Montana,"8,976",732.4
2011,All Causes,All causes,Montana,"9,115",760.6
2010,All Causes,All causes,Montana,"8,827",754.7
2009,All Causes,All causes,Montana,"8,730",758
2008,All Causes,All causes,Montana,"8,913",788.7
2007,All Causes,All causes,Montana,"8,624",775.4
2006,All Causes,All causes,Montana,"8,472",782.2
2005,All Causes,All causes,Montana,"8,528",807.1
2004,All Causes,All causes,Montana,"8,094",783
2003,All Causes,All causes,Montana,"8,467",837.6
2002,All Causes,All causes,Montana,"8,506",854.4
2001,All Causes,All causes,Montana,"8,265",844.1
2000,All Causes,All causes,Montana,"8,096",843.3
1999,All Causes,All causes,Montana,"8,128",857.6
2016,All Causes,All causes,Nebraska,"16,217",707
2015,All Causes,All causes,Nebraska,"16,740",739.2
2014,All Causes,All causes,Nebraska,"15,978",718.2
2013,All Causes,All causes,Nebraska,"15,754",714.7
2012,All Causes,All causes,Nebraska,"15,659",719
2011,All Causes,All causes,Nebraska,"15,476",719.8
2010,All Causes,All causes,Nebraska,"15,171",717.8
2009,All Causes,All causes,Nebraska,"14,810",710.9
2008,All Causes,All causes,Nebraska,"15,461",751.3
2007,All Causes,All causes,Nebraska,"15,263",750.4
2006,All Causes,All causes,Nebraska,"14,899",743.7
2005,All Causes,All causes,Nebraska,"14,963",757.8
2004,All Causes,All causes,Nebraska,"14,657",751.9
2003,All Causes,All causes,Nebraska,"15,465",798.2
2002,All Causes,All causes,Nebraska,"15,738",820.2
2001,All Causes,All causes,Nebraska,"15,174",796.6
2000,All Causes,All causes,Nebraska,"14,992",794.6
1999,All Causes,All causes,Nebraska,"15,579",830.1
2016,All Causes,All causes,Nevada,"23,902",762.6
2015,All Causes,All causes,Nevada,"22,879",757.2
2014,All Causes,All causes,Nevada,"21,793",749.2
2013,All Causes,All causes,Nevada,"21,468",769.8
2012,All Causes,All causes,Nevada,"20,785",774.6
2011,All Causes,All causes,Nevada,"20,343",789.7
2010,All Causes,All causes,Nevada,"19,623",795.4
2009,All Causes,All causes,Nevada,"19,224",794.6
2008,All Causes,All causes,Nevada,"19,335",828.7
2007,All Causes,All causes,Nevada,"18,687",822
2006,All Causes,All causes,Nevada,"18,872",864.7
2005,All Causes,All causes,Nevada,"19,029",904.8
2004,All Causes,All causes,Nevada,"17,929",887.6
2003,All Causes,All causes,Nevada,"17,858",927.3
2002,All Causes,All causes,Nevada,"16,927",922.3
2001,All Causes,All causes,Nevada,"16,285",923.5
2000,All Causes,All causes,Nevada,"15,261",918.7
1999,All Causes,All causes,Nevada,"15,082",935.9
2016,All Causes,All causes,New Hampshire,"12,203",721.5
2015,All Causes,All causes,New Hampshire,"11,984",720.6
2014,All Causes,All causes,New Hampshire,"11,516",706.2
2013,All Causes,All causes,New Hampshire,"10,897",679.1
2012,All Causes,All causes,New Hampshire,"10,730",687.5
2011,All Causes,All causes,New Hampshire,"10,823",710.4
2010,All Causes,All causes,New Hampshire,"10,201",690.4
2009,All Causes,All causes,New Hampshire,"10,100",691.6
2008,All Causes,All causes,New Hampshire,"10,268",715.3
2007,All Causes,All causes,New Hampshire,"10,303",733.2
2006,All Causes,All causes,New Hampshire,"10,060",733.7
2005,All Causes,All causes,New Hampshire,"10,194",766.7
2004,All Causes,All causes,New Hampshire,"10,111",778.9
2003,All Causes,All causes,New Hampshire,"9,708",767.3
2002,All Causes,All causes,New Hampshire,"9,853",796
2001,All Causes,All causes,New Hampshire,"9,815",809.3
2000,All Causes,All causes,New Hampshire,"9,697",815.5
1999,All Causes,All causes,New Hampshire,"9,537",815.5
2016,All Causes,All causes,New Jersey,"73,155",668.5
2015,All Causes,All causes,New Jersey,"72,271",666
2014,All Causes,All causes,New Jersey,"71,316",665.7
2013,All Causes,All causes,New Jersey,"71,403",676.4
2012,All Causes,All causes,New Jersey,"70,534",677.6
2011,All Causes,All causes,New Jersey,"70,558",690.6
2010,All Causes,All causes,New Jersey,"69,495",691.1
2009,All Causes,All causes,New Jersey,"68,277",689.3
2008,All Causes,All causes,New Jersey,"70,026",718.3
2007,All Causes,All causes,New Jersey,"69,662",726.9
2006,All Causes,All causes,New Jersey,"70,356",744.9
2005,All Causes,All causes,New Jersey,"71,963",772.4
2004,All Causes,All causes,New Jersey,"71,371",775.8
2003,All Causes,All causes,New Jersey,"73,689",807.8
2002,All Causes,All causes,New Jersey,"74,009",821.7
2001,All Causes,All causes,New Jersey,"74,710",840.3
2000,All Causes,All causes,New Jersey,"74,800",852.6
1999,All Causes,All causes,New Jersey,"73,981",853.7
2016,All Causes,All causes,New Mexico,"18,365",753.4
2015,All Causes,All causes,New Mexico,"17,685",741.5
2014,All Causes,All causes,New Mexico,"17,579",749.6
2013,All Causes,All causes,New Mexico,"16,805",731.8
2012,All Causes,All causes,New Mexico,"16,710",744.6
2011,All Causes,All causes,New Mexico,"16,452",748.9
2010,All Causes,All causes,New Mexico,"15,931",749
2009,All Causes,All causes,New Mexico,"15,643",749.8
2008,All Causes,All causes,New Mexico,"16,005",788.6
2007,All Causes,All causes,New Mexico,"15,482",778.6
2006,All Causes,All causes,New Mexico,"15,296",793.1
2005,All Causes,All causes,New Mexico,"14,983",800.1
2004,All Causes,All causes,New Mexico,"14,298",786.7
2003,All Causes,All causes,New Mexico,"14,805",832.1
2002,All Causes,All causes,New Mexico,"14,344",823.8
2001,All Causes,All causes,New Mexico,"14,129",829.5
2000,All Causes,All causes,New Mexico,"13,425",808.6
1999,All Causes,All causes,New Mexico,"13,676",842.2
2016,All Causes,All causes,New York,"154,358",640.7
2015,All Causes,All causes,New York,"153,628",644
2014,All Causes,All causes,New York,"149,944",636.5
2013,All Causes,All causes,New York,"150,919",649.3
2012,All Causes,All causes,New York,"148,991",652.1
2011,All Causes,All causes,New York,"149,174",665.4
2010,All Causes,All causes,New York,"146,432",665.5
2009,All Causes,All causes,New York,"146,475",674.6
2008,All Causes,All causes,New York,"148,698",693.7
2007,All Causes,All causes,New York,"147,680",698.9
2006,All Causes,All causes,New York,"148,806",713.7
2005,All Causes,All causes,New York,"152,427",738
2004,All Causes,All causes,New York,"152,681",748.4
2003,All Causes,All causes,New York,"155,877",771.1
2002,All Causes,All causes,New York,"158,118",791.4
2001,All Causes,All causes,New York,"159,240",806.6
2000,All Causes,All causes,New York,"158,203",813.6
1999,All Causes,All causes,New York,"159,927",833.4
2016,All Causes,All causes,North Carolina,"90,465",782.4
2015,All Causes,All causes,North Carolina,"89,133",789.9
2014,All Causes,All causes,North Carolina,"85,367",775.9
2013,All Causes,All causes,North Carolina,"83,329",777.6
2012,All Causes,All causes,North Carolina,"81,925",786.4
2011,All Causes,All causes,North Carolina,"79,882",790.9
2010,All Causes,All causes,North Carolina,"78,773",804.9
2009,All Causes,All causes,North Carolina,"77,117",804.3
2008,All Causes,All causes,North Carolina,"77,283",828.1
2007,All Causes,All causes,North Carolina,"76,046",838.5
2006,All Causes,All causes,North Carolina,"74,716",849.3
2005,All Causes,All causes,North Carolina,"74,638",881.3
2004,All Causes,All causes,North Carolina,"72,384",876.1
2003,All Causes,All causes,North Carolina,"73,459",909
2002,All Causes,All causes,North Carolina,"72,027",912.6
2001,All Causes,All causes,North Carolina,"70,934",917.1
2000,All Causes,All causes,North Carolina,"71,935",952.7
1999,All Causes,All causes,North Carolina,"69,600",933
2016,All Causes,All causes,North Dakota,"6,242",688.4
2015,All Causes,All causes,North Dakota,"6,223",696.8
2014,All Causes,All causes,North Dakota,"6,184",692.7
2013,All Causes,All causes,North Dakota,"6,233",709.7
2012,All Causes,All causes,North Dakota,"6,038",701.2
2011,All Causes,All causes,North Dakota,"5,965",697.4
2010,All Causes,All causes,North Dakota,"5,944",704.3
2009,All Causes,All causes,North Dakota,"5,914",712.7
2008,All Causes,All causes,North Dakota,"5,871",713.3
2007,All Causes,All causes,North Dakota,"5,561",680.4
2006,All Causes,All causes,North Dakota,"5,868",724.4
2005,All Causes,All causes,North Dakota,"5,744",716.3
2004,All Causes,All causes,North Dakota,"5,601",702.2
2003,All Causes,All causes,North Dakota,"6,090",776.1
2002,All Causes,All causes,North Dakota,"5,892",755.5
2001,All Causes,All causes,North Dakota,"6,048",780.2
2000,All Causes,All causes,North Dakota,"5,856",761.8
1999,All Causes,All causes,North Dakota,"6,103",796.8
2016,All Causes,All causes,Ohio,"119,572",832.3
2015,All Causes,All causes,Ohio,"118,188",828.4
2014,All Causes,All causes,Ohio,"114,509",810
2013,All Causes,All causes,Ohio,"113,258",811.2
2012,All Causes,All causes,Ohio,"112,498",817.9
2011,All Causes,All causes,Ohio,"111,427",821.8
2010,All Causes,All causes,Ohio,"108,711",815.7
2009,All Causes,All causes,Ohio,"107,156",814.5
2008,All Causes,All causes,Ohio,"109,767",844.3
2007,All Causes,All causes,Ohio,"106,534",831.1
2006,All Causes,All causes,Ohio,"106,825",846.6
2005,All Causes,All causes,Ohio,"109,031",879.1
2004,All Causes,All causes,Ohio,"106,288",867.1
2003,All Causes,All causes,Ohio,"109,110",898.5
2002,All Causes,All causes,Ohio,"109,766",916.7
2001,All Causes,All causes,Ohio,"108,027",912.4
2000,All Causes,All causes,Ohio,"108,125",923.5
1999,All Causes,All causes,Ohio,"108,517",934
2016,All Causes,All causes,Oklahoma,"39,276",888.4
2015,All Causes,All causes,Oklahoma,"39,422",904.3
2014,All Causes,All causes,Oklahoma,"38,464",897.5
2013,All Causes,All causes,Oklahoma,"38,384",910.7
2012,All Causes,All causes,Oklahoma,"36,870",891.5
2011,All Causes,All causes,Oklahoma,"37,175",910.9
2010,All Causes,All causes,Oklahoma,"36,529",915.5
2009,All Causes,All causes,Oklahoma,"35,601",903.8
2008,All Causes,All causes,Oklahoma,"37,014",956.5
2007,All Causes,All causes,Oklahoma,"36,032",945.1
2006,All Causes,All causes,Oklahoma,"35,427",942.5
2005,All Causes,All causes,Oklahoma,"36,180",981.4
2004,All Causes,All causes,Oklahoma,"34,483",945.6
2003,All Causes,All causes,Oklahoma,"35,721",986.5
2002,All Causes,All causes,Oklahoma,"35,502",986.4
2001,All Causes,All causes,Oklahoma,"34,682",968.5
2000,All Causes,All causes,Oklahoma,"35,079",983
1999,All Causes,All causes,Oklahoma,"34,700",979
2016,All Causes,All causes,Oregon,"35,778",705.9
2015,All Causes,All causes,Oregon,"35,705",722.3
2014,All Causes,All causes,Oregon,"34,151",706.7
2013,All Causes,All causes,Oregon,"33,939",717.5
2012,All Causes,All causes,Oregon,"32,759",706.6
2011,All Causes,All causes,Oregon,"32,788",724.1
2010,All Causes,All causes,Oregon,"31,890",723.1
2009,All Causes,All causes,Oregon,"31,636",728.4
2008,All Causes,All causes,Oregon,"31,967",753.2
2007,All Causes,All causes,Oregon,"31,403",756
2006,All Causes,All causes,Oregon,"31,380",773.3
2005,All Causes,All causes,Oregon,"31,091",787.6
2004,All Causes,All causes,Oregon,"30,313",786.4
2003,All Causes,All causes,Oregon,"30,912",816.9
2002,All Causes,All causes,Oregon,"31,119",839.6
2001,All Causes,All causes,Oregon,"30,158",830.5
2000,All Causes,All causes,Oregon,"29,552",830.9
1999,All Causes,All causes,Oregon,"29,422",837.6
2016,All Causes,All causes,Pennsylvania,"133,040",770.1
2015,All Causes,All causes,Pennsylvania,"132,598",768.3
2014,All Causes,All causes,Pennsylvania,"128,434",750.2
2013,All Causes,All causes,Pennsylvania,"129,123",761.3
2012,All Causes,All causes,Pennsylvania,"126,981",759.2
2011,All Causes,All causes,Pennsylvania,"128,237",776
2010,All Causes,All causes,Pennsylvania,"124,596",765.9
2009,All Causes,All causes,Pennsylvania,"124,780",775.3
2008,All Causes,All causes,Pennsylvania,"127,462",799.1
2007,All Causes,All causes,Pennsylvania,"125,104",793.2
2006,All Causes,All causes,Pennsylvania,"125,539",808.4
2005,All Causes,All causes,Pennsylvania,"129,532",844.4
2004,All Causes,All causes,Pennsylvania,"127,640",841.3
2003,All Causes,All causes,Pennsylvania,"129,769",860.8
2002,All Causes,All causes,Pennsylvania,"130,223",874.1
2001,All Causes,All causes,Pennsylvania,"129,729",878.5
2000,All Causes,All causes,Pennsylvania,"130,813",891.9
1999,All Causes,All causes,Pennsylvania,"130,283",896.4
2016,All Causes,All causes,Rhode Island,"9,735",690.1
2015,All Causes,All causes,Rhode Island,"10,163",721.9
2014,All Causes,All causes,Rhode Island,"9,770",700.9
2013,All Causes,All causes,Rhode Island,"9,792",709.6
2012,All Causes,All causes,Rhode Island,"9,354",686.5
2011,All Causes,All causes,Rhode Island,"9,581",707.3
2010,All Causes,All causes,Rhode Island,"9,579",721.7
2009,All Causes,All causes,Rhode Island,"9,395",711
2008,All Causes,All causes,Rhode Island,"9,738",742.9
2007,All Causes,All causes,Rhode Island,"9,723",747.2
2006,All Causes,All causes,Rhode Island,"9,690",749.1
2005,All Causes,All causes,Rhode Island,"10,007",781.2
2004,All Causes,All causes,Rhode Island,"9,769",766
2003,All Causes,All causes,Rhode Island,"10,039",798.7
2002,All Causes,All causes,Rhode Island,"10,246",823
2001,All Causes,All causes,Rhode Island,"10,021",816.9
2000,All Causes,All causes,Rhode Island,"10,027",823.7
1999,All Causes,All causes,Rhode Island,"9,708",807.5
2016,All Causes,All causes,South Carolina,"48,130",829.8
2015,All Causes,All causes,South Carolina,"47,198",840
2014,All Causes,All causes,South Carolina,"45,454",829.1
2013,All Causes,All causes,South Carolina,"44,582",837.8
2012,All Causes,All causes,South Carolina,"43,198",835.2
2011,All Causes,All causes,South Carolina,"42,072",839.5
2010,All Causes,All causes,South Carolina,"41,614",854.8
2009,All Causes,All causes,South Carolina,"40,449",846.9
2008,All Causes,All causes,South Carolina,"40,289",867
2007,All Causes,All causes,South Carolina,"39,439",873.9
2006,All Causes,All causes,South Carolina,"38,761",886.8
2005,All Causes,All causes,South Carolina,"38,707",920.9
2004,All Causes,All causes,South Carolina,"37,276",909.5
2003,All Causes,All causes,South Carolina,"38,112",952.7
2002,All Causes,All causes,South Carolina,"37,736",964.3
2001,All Causes,All causes,South Carolina,"36,612",949.6
2000,All Causes,All causes,South Carolina,"36,948",980.2
1999,All Causes,All causes,South Carolina,"36,053",973.5
2016,All Causes,All causes,South Dakota,"7,845",719.5
2015,All Causes,All causes,South Dakota,"7,731",715.4
2014,All Causes,All causes,South Dakota,"7,507",710.4
2013,All Causes,All causes,South Dakota,"7,099",679.3
2012,All Causes,All causes,South Dakota,"7,333",712.3
2011,All Causes,All causes,South Dakota,"7,314",720.6
2010,All Causes,All causes,South Dakota,"7,100",715.1
2009,All Causes,All causes,South Dakota,"6,923",706.2
2008,All Causes,All causes,South Dakota,"7,083",731.9
2007,All Causes,All causes,South Dakota,"6,826",712.9
2006,All Causes,All causes,South Dakota,"7,084",752.5
2005,All Causes,All causes,South Dakota,"7,086",770.7
2004,All Causes,All causes,South Dakota,"6,833",752.4
